,Unnamed: 0,score,id,Title,Parent,Parent Slug,secondary,count
1205,1214,0.0,2061,Which Credit Cards Offer Travel Insurance?,133,credit-cards/tips,credit-cards,7
1206,1215,0.0,2062,Pros and Cons of Business Credit Cards,133,credit-cards/tips,credit-cards,7
1207,1216,0.0,2063,Drowning in Debt? Use These Balance Transfer Tools to See How Much You Could Save,133,credit-cards/tips,credit-cards,7
1208,1217,0.0,2064,New Technology Enables Credit Cards to 'Talk' to Each Other and Mobile Devices,133,credit-cards/tips,credit-cards,6
1209,1218,0.0,2065,Bank Pays Huge Fine for Fraud by Rogue Employees,133,credit-cards/tips,credit-cards,6
1210,1219,0.0,2066,Best Travel Rewards Tools,133,credit-cards/tips,credit-cards,6
1211,1220,0.0,2067,Almost Half of Millennials Don't Use Credit,133,credit-cards/tips,credit-cards,7
1212,1221,0.0,2069,5 Best Money Management Tools,133,credit-cards/tips,credit-cards,6
1213,1222,0.0,2331,Refinancing Your Reverse Mortgage,234,home/reverse,home,7
1214,1223,0.0,3009,Part 1: Car Loan Financing Overview,99,auto,auto,7
1215,1224,0.0,3021,Car Financing: Know Your Options,99,auto,auto,7
1216,1225,0.0,3395,What is PMI and is it really that bad?,7449,home/mortgage/down-payment,home/mortgage,7
1217,1226,0.0,3409,What Is the Difference Between Mortgage Rate and APR?,146,home/mortgage,home,6
1218,1227,0.0,3466,Mortgage Q & A: Getting A Home Loan After Bankruptcy,146,home/mortgage,home,6
1219,1228,0.0,3473,A Good Faith Estimate (GFE) details mortgage fees,146,home/mortgage,home,6
1220,1229,0.0,3510,Do I have to have private mortgage insurance (PMI),7449,home/mortgage/down-payment,home/mortgage,7
1221,1230,0.0,3517,Condo vs. House: Which is right for you?,146,home/mortgage,home,6
1222,1231,0.0,3529,The HUD-1 Settlement Statement,146,home/mortgage,home,6
1223,1232,0.0,3530,Is PMI Tax Deductible?,7449,home/mortgage/down-payment,home/mortgage,7
1224,1233,0.0,3538,Pros and Cons of Condominium Living,146,home/mortgage,home,6
1225,1234,0.0,5399,5 Ways to Make Smarter Use of Your Credit Cards,133,credit-cards/tips,credit-cards,7
1226,1235,0.0,5589,Good Faith Estimate,146,home/mortgage,home,7
1227,1236,0.0,5713,6 Reasons You Need a Credit Card with an Annual Fee,133,credit-cards/tips,credit-cards,6
1228,1237,0.0,5717,Spark® Miles Select for Business Review,133,credit-cards/tips,credit-cards,7
1229,1238,0.0,5736,Fed Slashes Interest Rates,133,credit-cards/tips,credit-cards,7
1230,1239,0.0,5738,7 credit card agreement terms defined,133,credit-cards/tips,credit-cards,6
1231,1240,0.0,5739,7 ways to protect yourself from credit card fraud,133,credit-cards/tips,credit-cards,7
1232,1241,0.0,5761,Secured Credit Cards,133,credit-cards/tips,credit-cards,6
1233,1242,0.0,5763,Can You Change Your Credit Card's Due Date?,133,credit-cards/tips,credit-cards,6
1234,1243,0.0,5767,Survey: 52% of Americans Are Clueless About Credit Card Rewards,133,credit-cards/tips,credit-cards,7
1235,1244,0.0,5792,Credit cards with reward benefits,133,credit-cards/tips,credit-cards,7
1236,1245,0.0,5793,Avoiding credit card traps,133,credit-cards/tips,credit-cards,7
1237,1246,0.0,5794,Credit card minimum payments,133,credit-cards/tips,credit-cards,7
1238,1247,0.0,5795,How Fed rate cuts affect credit card interest rates,133,credit-cards/tips,credit-cards,7
1239,1248,0.0,5796,The hidden costs of credit cards,133,credit-cards/tips,credit-cards,9
1240,1249,0.0,5797,What you need to know about credit cards,133,credit-cards/tips,credit-cards,7
1241,1250,0.0,5798,Why store credit cards can ruin your credit score,133,credit-cards/tips,credit-cards,8
1242,1251,0.0,5987,CAIVRS: The Government's Secret DO-NOT-LEND List,146,home/mortgage,home,6
1243,1252,0.0,5988,How Do Credit Card Introductory APRs Work?,133,credit-cards/tips,credit-cards,7
1244,1253,0.0,5993,Do inquiries on my credit report hurt my credit score?,133,credit-cards/tips,credit-cards,6
1245,1254,0.0,5996,How to Choose the Best Credit Card for Your Needs,133,credit-cards/tips,credit-cards,7
1246,1255,0.0,6007,"APR vs Interest Rate: What's the ""Real"" Mortgage Rate?",5299,home/mortgage/rates,home/mortgage,8
1247,1256,0.0,6012,3 Tips for Using Credit Cards to Boost Your Credit Score,133,credit-cards/tips,credit-cards,7
1248,1257,0.0,6013,The 5 Top Credit Cards At LendingTree,133,credit-cards/tips,credit-cards,8
1249,1258,0.0,6021,Top 5 Credit Cards For Excellent Credit,133,credit-cards/tips,credit-cards,6
1250,1259,0.0,6023,5 of the Best Perks to Look for When Shopping for Credit Cards,133,credit-cards/tips,credit-cards,6
1251,1260,0.0,6026,You're Spending Too Much On Travel If You Don't Have The Right Card,133,credit-cards/tips,credit-cards,7
1252,1261,0.0,6029,Why You Should Understand APR and Use An APR Calculator,133,credit-cards/tips,credit-cards,6
1253,1262,0.0,6030,Q&A: Can I get an unsecured credit card if I have bad credit?,133,credit-cards/tips,credit-cards,8
1254,1263,0.0,6032,The Best Credit Cards for Young Families,133,credit-cards/tips,credit-cards,8
1255,1264,0.0,6033,How to Cancel a Credit Card Without Ruining Your Credit Score,133,credit-cards/tips,credit-cards,9
1256,1265,0.0,6035,Q&A: How Many Rewards Credit Cards Should I Have?,133,credit-cards/tips,credit-cards,13
1257,1266,0.0,6037,Q&A: How is the minimum payment on credit cards calculated?,133,credit-cards/tips,credit-cards,7
1258,1267,0.0,6048,Q&A: Can I Transfer More Than One Card Balance to a Balance Transfer Credit Card?,133,credit-cards/tips,credit-cards,8
1259,1268,0.0,6049,8 Ways to Prevent Credit Card Theft,133,credit-cards/tips,credit-cards,7
1260,1269,0.0,6050,Q&A: What Should I Do About My Deceased Parent's Credit Cards?,133,credit-cards/tips,credit-cards,7
1261,1270,0.0,6051,5 Surefire Ways to Increase Your Credit Card Limit,133,credit-cards/tips,credit-cards,9
1262,1271,0.0,6052,This One Trick Can Save You Thousands in Credit Card Debt,133,credit-cards/tips,credit-cards,7
1263,1272,0.0,6056,Q&A: What Is a Cash Advance?,133,credit-cards/tips,credit-cards,7
1264,1273,0.0,6059,Q&A: What Is a Black Card?,133,credit-cards/tips,credit-cards,7
1265,1274,0.0,6060,Q&A: What is CSC?,133,credit-cards/tips,credit-cards,8
1266,1275,0.0,6062,Q&A: What Are Grey Charges on a Credit Card Statement?,133,credit-cards/tips,credit-cards,7
1267,1276,0.0,6066,My Credit Card Application Was Declined - Can I Still Get the Card?,133,credit-cards/tips,credit-cards,6
1268,1277,0.0,6069,What Do You Need to Rent a Car?,133,credit-cards/tips,credit-cards,7
1269,1278,0.0,6070,Q&A: Should I Close Credit Card Accounts if I Don't Use the Cards Anymore?,133,credit-cards/tips,credit-cards,7
1270,1279,0.0,6071,Can You Get Cash Back With a Credit Card?,133,credit-cards/tips,credit-cards,7
1271,1280,0.0,6072,5 Balance Transfer Credit Cards,133,credit-cards/tips,credit-cards,7
1272,1281,0.0,6074,What is a Chargeback?,133,credit-cards/tips,credit-cards,7
1273,1282,0.0,6076,Q&A: Will My Credit Card Company Close My Account If I Don't Use My Card?,133,credit-cards/tips,credit-cards,7
1274,1283,0.0,6077,3 Best Student Credit Cards,133,credit-cards/tips,credit-cards,7
1275,1284,0.0,6078,5 Best No Fee Credit Cards,133,credit-cards/tips,credit-cards,7
1276,1285,0.0,6081,How is Credit Card Interest Calculated?,133,credit-cards/tips,credit-cards,8
1277,1286,0.0,6085,5 Reasons Higher Credit Card Rewards Don't Make Sense,133,credit-cards/tips,credit-cards,7
1278,1287,0.0,6094,5 Ways to Get Out of Paying Your Credit Card's Annual Fee,133,credit-cards/tips,credit-cards,7
1279,1288,0.0,6111,Give Me Credit Cards: Are You Ready for a Cashless Society?,133,credit-cards/tips,credit-cards,8
1280,1289,0.0,6113,American's Credit Card Debt Approaches Post Recession Levels,133,credit-cards/tips,credit-cards,7
1281,1290,0.0,6114,Are College Students Becoming More Responsible with Credit Cards?,133,credit-cards/tips,credit-cards,8
1282,1291,0.0,6115,Best Cash Back Tools,133,credit-cards/tips,credit-cards,7
1283,1292,0.0,6116,6 Facts About No Interest Credit Cards,133,credit-cards/tips,credit-cards,8
1284,1293,0.0,6117,"With Credit Cards, More Thieves Embracing 'New-Account Fraud'",133,credit-cards/tips,credit-cards,7
1285,1294,0.0,6119,"EMV Credit Card Adoption Proceeds, But Merchants Holding Back Progress",133,credit-cards/tips,credit-cards,7
1286,1295,0.0,6120,What Do You Need to Qualify for a Business Credit Card?,133,credit-cards/tips,credit-cards,7
1287,1296,0.0,6121,Applying for Credit Cards? Your Odds Might Be Better as Average FICO Score Rises,133,credit-cards/tips,credit-cards,7
1288,1297,0.0,7551,What's the Difference Between a Charge Card and a Credit Card,133,credit-cards/tips,credit-cards,7
1289,1298,0.0,7557,How to Get Approved for a Credit Card After Bankruptcy,133,credit-cards/tips,credit-cards,7
1290,1299,0.0,7724,The Truth About Debt Reduction Services,138,debt-consolidation,debt-consolidation,7
